,character,line #,line
67,WALSH'S VOICE,67,"Three reservoirs. Men's room of a
Richfield gas station on Flower, and
the Pig 'n Whistle."
68,GITTES,68,"Jesus Christ, this guy's really got
water on the brain."
69,WALSH'S VOICE,69,What'd you expect? That's his job.
70,GITTES,70,"Listen, we can't string this broad
out indefinitely we got to come up
with something."
71,WALSH'S VOICE,71,I think I got something.
72,GITTES,72,Oh yeah? You pick up the watch?
73,WALSH'S VOICE,73,"It's on your desk. Say, you hear the
one about the guy who goes to the
North Pole with Admiral Byrd looking
for penguins?"
74,GITTES,74,He was there all night.
75,GITTES,75,So what you got?
76,GITTES,76,This?
77,WALSH,77,"They got into a terrific argument
outside the Pig 'n Whistle."
78,GITTES,78,What about?
79,WALSH,79,"I don't know. The traffic was pretty
loud. I only heard one thing  apple
core."
80,GITTES,80,Apple core?
81,WALSH,81,Yeah.
82,GITTES,82,"Jesus Christ, Walsh. That's what you
spent your day doing?"
83,WALSH,83,"Look, you tell me to take pictures,
I take pictures."
84,GITTES,84,"Let me explain something to you,
Walsh. This business requires a
certain finesse."
85,GITTES,85,"Yeah, Sophie?"
86,GITTES,86,"Duffy, where are you?"
87,GITTES,87,"Okay, slow down  Echo Park."
88,GITTES,88,"Jesus, water again."
89,GITTES,89,"Let's have a big smile, pal."
90,BARNEY,90,"When you get so much publicity, after
a while you must get blasé about it."
91,BARNEY,91,"Face it. You're practically a movie
star."
92,GITTES,92,Look at that.
93,BARNEY,93,Heat's murder.
94,OTHER CUSTOMER,94,Fools names and fools faces...
95,GITTES,95,"What's that, pal?"
96,OTHER CUSTOMER,96,"Nothing. You got a hell of a way to
make a living."
97,GITTES,97,Oh? What do you do to make ends meet?
98,OTHER CUSTOMER,98,"Mortgage Department, First National
Bank."
99,GITTES,99,"Tell me, how many people a week do
you foreclose on?"
100,OTHER CUSTOMER,100,"We don't publish a record in the
paper, I can tell you that."
101,GITTES,101,Neither do I.
102,OTHER CUSTOMER,102,"No, you have a press agent do it."
103,GITTES,103,"Barney, who is this bimbo? He a
regular customer?"
104,BARNEY,104,"Take it easy, Jake."
105,GITTES,105,"Look, pal. I make an honest living.
People don't come to me unless they're
miserable and I help 'em out of a
bad situation. I don't kick them out
of their homes like you jerks who
work in the bank."
106,BARNEY,106,"Jake, for Christ's sake."
107,GITTES,107,"C'mon, get out of the barber chair.
We'll go outside and talk this over."
108,BARNEY,108,"Hey, c'mon, Jake. Sit down. Sit down.
You hear about the fella goes to his
friend and says, 'What'll I do, I'm
tired of screwing my wife?' and his
friend says, 'Whyn't you do what the
Chinese do?'"
109,GITTES,109,"I don't know how that got in the
paper as a matter of fact  it
surprised me it was so quick. I make
an honest living."
110,BARNEY,110,"'Course you do, Jake."
111,GITTES,111,An honest living.
112,BARNEY,112,"So anyway, he says, 'whyn't you do
what the Chinese do?'"
113,GITTES,113,"Duffy, Walsh."
114,GITTES,114,"Sophie, go to the little girl's room
for a minute."
115,SOPHIE,115,"But, Mr. Gittes."
116,GITTES,116,Sophie.
117,SOPHIE,117,"Yes, Mr. Gittes."
118,GITTES,118,"So there's this fella who's tired of
screwing his wife."
119,DUFFY,119,"Jake, listen."
120,GITTES,120,"Shut up, Duffy, you're always in a
hurry and his friend says why not do
what the Chinese do? So he says what
do they do? His friend says the
Chinese they screw for a while. Just
listen a second, Duffy..."
121,GITTES,121,"...and then they stop and they read
a little Confucius and they screw
some more and they stop and they
smoke some opium and then they go
back and screw some more and they
stop again and they contemplate the
moon or something and it makes it
more exciting. So this other guy
goes home to screw his wife and after
a while he stops and gets up and
goes into the other room only he
reads Life Magazine and he goes back
and he screws some more and suddenly
says excuse me a second and he gets
up and smokes a cigarette and he
goes back and by this time his wife
is getting sore as hell. So he screws
some more and then he gets up to
look at the moon and his wife says,
'What the hell do you think you're
doing?"
122,GITTES,122,...you're screwing like a Chinaman.'
123,YOUNG WOMAN,123,Mr. Gittes?
124,GITTES,124,Yes?
125,YOUNG WOMAN,125,Do you know me?
126,GITTES,126,"Well... I think I... I would've
remembered."
127,YOUNG WOMAN,127,Have we ever met?
128,GITTES,128,"Well, no."
129,YOUNG WOMAN,129,Never?
130,GITTES,130,Never.
131,YOUNG WOMAN,131,"That's what I thought. You see, I'm
Mrs. Evelyn Mulwray. You know, Mr.
Mulwray's wife."
132,GITTES,132,Not that Mulwray?
133,EVELYN,133,"Yes, that Mulwray, Mr. Gittes. And
since you agree with me we've never
met, you must also agree that I
haven't hired you to do anything.
Certainly not spy on my husband. I
see you like publicity, Mr. Gittes.
Well, you're going to get it."
134,GITTES,134,"Now wait a minute, Mrs. Mulwray..."
135,GITTES,135,"...there's some misunderstanding
here. It's not going to do any good
to get tough with me."
136,EVELYN,136,"I don't get tough with anybody, Mr.
Gittes.  My lawyer does."
137,GRAY-HAIRED MAN,137,"Here's something for you, Mr. Gittes."
138,GRAY-HAIRED MAN,138,"I suppose we'll be hearing from your
attorney."
139,GITTES,139,"There's seven ashtrays in this room,
Duffy."
140,DUFFY,140,Okay.
141,GITTES,141,That's a filthy habit.
142,DUFFY,142,"I said okay, Jake."
143,GITTES,143,"Yeah, yeah. If she'd come in here
saying she was Shirley Temple you'd
say okay to that, too."
144,WALSH,144,"Look, Jake. She gave us Mulwray's
real phone number and address."
145,GITTES,145,"All she needed for that was the phone
book!"
146,WALSH,146,"No, no. She said not to call, her
husband might answer."
147,GITTES,147,"When I find out who that phony bitch
was."
148,GITTES,148,Sophie.
149,SOPHIE,149,"Yes, Mr. Gittes."
150,GITTES,150,Get me the Times. Whitey Mehrholtz.
151,GITTES,151,And how about that snotty broad?
152,GITTES,152,"What does she think, she's perfect?
Coming in waving her lawyers and her
money at me  so goddam smug. She's
no better than anybody else in this
town."
153,GITTES,153,"Whitey, what's new, pal?... Yeah,
listen, where did you get those
photographs... Yeah, blowing a fuse
over the El Macando love nest.  That's
cute, Whitey... so who sent them to
you... I sent them?"
154,GITTES,154,"Why would I be asking how you got
them if I sent them?... Whitey?...
Whitey?... C'mon, level with me for
once, my tit's in the wringer and
it's beginning to hurt... yeah...
yeah... yeah."
155,WALSH,155,So he says you sent them?
156,GITTES,156,They're all a bunch of phonies.
157,GITTES,157,"Mr. Mulwray, please."
158,SECRETARY,158,"He's not in, Mr.?"
159,GITTES,159,Gittes.
160,SECRETARY,160,May I ask what this is regarding?
161,GITTES,161,It's personal. Has he been out long?
162,SECRETARY,162,Since lunch.
163,GITTES,163,Gee whiz.
164,GITTES,164,And I'm late.
165,SECRETARY,165,He was expecting you?
166,GITTES,166,"Fifteen minutes ago. Why don't I go
in and wait?"
167,YELBURTON,167,Can I help you?
168,YELBURTON,168,"Russ Yelburton, Deputy Chief in the
Department."
169,GITTES,169,"J.J. Gittes. And it's not a
departmental matter."
170,YELBURTON,170,"I wonder if you'd care to wait in my
office?"
171,YELBURTON,171,"You see, this whole business in the
paper with Mr. Mulwray has us all on
edge."
172,YELBURTON,172,"After all, you work with a man for a
certain length of time, you come to
know him, his habits, his values,
and so forth. Well either he's the
kind who chases after women or he
isn't."
173,GITTES,173,And Mulwray isn't?
174,YELBURTON,174,He never even kids about it.
175,GITTES,175,Maybe he takes it very seriously.
176,GITTES,176,"You don't happen to know where Mr.
Mulwray's having lunch?"
177,YELBURTON,177,"I'm sorry, I --"
178,GITTES,178,"Well, tell him I'll be back."
179,GITTES,179,"Mind if I take one of your cards?
In case I want to get in touch with
you again."
180,YELBURTON,180,Help yourself.
181,GITTES,181,"Mulvihlll, what are you doing here?"
182,MULVIHILL,182,"They shut my water off, what's it to
you?"
183,GITTES,183,"How'd you find out? You don't drink
it, you don't take a bath in it,
maybe they sent you a letter. Ah,
but then you'd have to be able to
read."
184,GITTES,184,"Relax, Mulvihill, glad to see you."
185,GITTES,185,Do you know Claude Mulvihill here?
186,YELBURTON,186,Hope so. He's working for us.
187,GITTES,187,J.J. Gittes to see Mr. Mulwray.
188,CHINESE BUTLER,188,Please.
189,CHINESE BUTLER,189,"You wait, please."
190,GARDENER,190,Bad for glass.
191,GITTES,191,Yeah sure. Bad for glass.
192,EVELYN,192,"Yes, Mr. Gittes?"
193,GITTES,193,"Actually, I'm here to see your
husband, Mrs. Mulwray."
194,EVELYN,194,Would you like something to drink?
195,GITTES,195,What are you having?
196,EVELYN,196,Iced tea.
197,GITTES,197,"Yeah. Fine, thank you."
198,EVELYN,198,My husband's at the office.
199,GITTES,199,"Actually he's not. And he's moved
from his apartment at the El Macando."
200,EVELYN,200,That's not his apartment.
201,GITTES,201,"Anyway... I... the point is, Mrs.
Mulwray.  I'm not in business to be
loved, but I am in business, and
believe me, whoever set up your
husband, set me up. L.A.'s a small
town, people talk."
202,GITTES,202,"I'm just trying to make a living,
and I don't want to become a local
Joke."
203,EVELYN,203,"Mr. Gittes, you've talked me into
it. I'll drop the lawsuit."
204,GITTES,204,What?
205,EVELYN,205,I said I'll drop it.
206,EVELYN,206,"So let's just drop the whole thing.
Sugar?  Lemon?"
207,GITTES,207,Mrs. Mulwray?
208,EVELYN,208,"Yes, Mr. Gittes?"
209,GITTES,209,I don't want to drop it.
210,GITTES,210,"I should talk this over with your
husband."
211,EVELYN,211,"Why?... What on earth for?  Look,
Hollis seems to think you're an
innocent man."
212,GITTES,212,"Well, I've been accused of many
things, Mrs. Mulwray, but never that."
213,GITTES,213,"You see, somebody went to a lot of
trouble here, and I want to find
out, lawsuit or no lawsuit. I'm not
the one who's supposed to be caught
with my pants down... so I'd like to
see your husband. Unless that's a
problem."
214,EVELYN,214,What do you mean?
215,GITTES,215,"May I speak frankly, Mrs. Mulwray?"
216,EVELYN,216,"You may if you can, Mr. Gittes."
217,GITTES,217,"Well, that little girlfriend, she
was attractive in a cheap sort of
way of course.  She's disappeared.
Maybe they disappeared together
somewhere."
218,EVELYN,218,"Suppose they did. How does it concern
you?"
219,GITTES,219,"Nothing personal, Mrs. Mulwray, I
just --"
220,EVELYN,220,"It's very personal. It couldn't be
more personal. Is this a business or
an obsession with you?"
221,GITTES,221,"Look at it this way. Now this phony
broad, excuse the language, says
she's you, she's hired me. Whoever
put her up to it, didn't have anything
against me. They were out to get
your husband. Now if I see him, I
can help him.  Did you talk this
morning?"
222,EVELYN,222,No. I went riding rather early.
223,GITTES,223,Looks like you went quite a distance.
224,EVELYN,224,"No, Just riding bareback, that's
all. Anyway, you might try the Oak
Pass or Stone Canyon Reservoirs.
Sometimes at lunch Hollis takes walks
around them. Otherwise he'll be home
by 6:30."
225,GITTES,225,I'll stop by.
226,EVELYN,226,Please call first.
227,GUARD,227,"Sorry, this is closed to the public,
sir."
228,GITTES,228,"It's all right. Russ Yelburton, Deputy
Chief in the Department."
229,GUARD,229,"Sorry, Mr. Yelburton. Go on down."
230,LOACH,230,"Gittes, for Chrissakes."
231,GITTES,231,Loach.
232,LOACH,232,"C'mon, get out of here before --"
233,GITTES,233,"Before what? What the hell's going
on?"
234,ESCOBAR,234,"Hello, Jake."
235,GITTES,235,"How are you, Lou?"
236,ESCOBAR,236,"I have a cold I can't seem to shake
but other than that, I'm fine."
237,GITTES,237,Summer colds are the worst.
238,ESCOBAR,238,"Yeah, they are."
239,A FIREMAN,239,"No smoking, sir. It's a fire hazard
this time of year."
240,ESCOBAR,240,"I think we can make an exception.
I'll see he's careful with the
matches."
241,GITTES,241,"Thanks, Lou."
242,ESCOBAR,242,How'd you get past the guards?
243,GITTES,243,"Well, to tell you the truth, I lied
a little."
244,ESCOBAR,244,You've done well by yourself.
245,GITTES,245,I get by.
246,ESCOBAR,246,"Well, sometimes it takes a while for
a man to find himself and I guess
you have."
247,LOACH,247,"Poking around in other people's dirty
linen."
248,GITTES,248,"Yeah. Tell me, you still throw
Chinamen into jail for spitting on
the laundry?"
249,ESCOBAR,249,"You're behind the times, Jake. They've
got steam irons now."
250,ESCOBAR,250,And I'm out of Chinatown.
251,GITTES,251,Since when?
252,ESCOBAR,252,Since I made Lieutenant.
253,GITTES,253,Congratulations.
254,ESCOBAR,254,Uh-huh. So what are you doing here?
255,GITTES,255,Looking for someone.
256,ESCOBAR,256,Who?
257,GITTES,257,Hollis Mulwray. You seen him?
258,ESCOBAR,258,Oh yes.
259,GITTES,259,I'd like to talk to him.
260,ESCOBAR,260,You're welcome to try. There he is.
261,ESCOBAR,261,"It looks like he was washed the entire
length of the runoff channel. Could
he swim?"
262,EVELYN,262,Of course.
263,ESCOBAR,263,"Obviously the fall must have knocked
him out."
264,ESCOBAR,264,"This alleged affair he was having.
The publicity didn't make him morose
or unhappy?"
265,EVELYN,265,"...Well, it didn't make him happy..."
266,ESCOBAR,266,"But there is no possibility he would
have taken his own life?"
267,EVELYN,267,No.
268,ESCOBAR,268,"Mrs. Mulwray, do you happen to know
the name of the young woman in
question?"
269,EVELYN,269,No.
270,ESCOBAR,270,Do you know where she might be?
271,EVELYN,271,Certainly not!
272,ESCOBAR,272,"You and your husband never discussed
her?"
273,EVELYN,273,"He... we did... he wouldn't tell me
her name.  We quarreled over her...
of course. It came as a complete
surprise to me."
274,ESCOBAR,274,A complete surprise?
275,EVELYN,275,Yes.
276,ESCOBAR,276,"But I thought you'd hired a private
investigator."
277,EVELYN,277,A private investigator?
278,ESCOBAR,278,Mr. Gittes.
279,EVELYN,279,Well yes.
280,EVELYN,280,"But I... I... did that because I
thought it was a nasty rumor I'd put
an end to..."
281,ESCOBAR,281,"And when did Mr. Gittes inform you
that these rumors had some foundation
in fact?"
282,GITTES,282,"Just before the story broke in the
papers, Lou."
283,ESCOBAR,283,"You wouldn't happen to know the
present whereabouts of the young
woman."
284,GITTES,284,No.
285,ESCOBAR,285,Or her name?
286,GITTES,286,No.
287,EVELYN,287,"Will you need me for anything else,
Lieutenant?"
288,ESCOBAR,288,"I don't think so, Mrs. Mulwray. Of
course you have my deepest sympathy
and if we need anymore information,
we'll be in touch."
289,GITTES,289,"I'll walk her to her car, be right
back."
290,GITTES,290,Mrs. Mulwray?... Mrs. Mulwray.
291,EVELYN,291,...Just a minute...
292,GITTES,292,You left your keys in the ignition.
293,EVELYN,293,Oh... thank you.
294,EVELYN,294,"Thank you for going along with me. I
just didn't want to explain
anything... I'll send you a check."
295,GITTES,295,A check?
296,EVELYN,296,"To make it official, I hired you."
297,GITTES,297,"Don't give me that, Lou. You hauled
me down here for a statement."
298,ESCOBAR,298,I don't want it anymore.
299,GITTES,299,No?
300,ESCOBAR,300,No. It was an accident.
301,GITTES,301,"You mean that's what you're going to
call it."
302,ESCOBAR,302,That's right.
303,ESCOBAR,303,Out of respect for his civic position.
304,GITTES,304,"What'd he do, Lou, make a pass at
your sister?"
305,ESCOBAR,305,"No, he drowned a cousin of mine with
about five hundred other people. But
they weren't very important, just a
bunch of dumb Mexicans living by a
dam. Now beat it, Gittes, you don't
come out of this smelling like a
rose, you know."
306,GITTES,306,"Oh yeah? Can you think of something
to charge me with?"
307,ESCOBAR,307,"When I do, you'll hear about it."
308,MORTY,308,"Jake, what're you doin' here?"
309,GITTES,309,"Nothin', Morty, it's my lunch hour,
I thought I'd drop by and see who
died lately."
310,MORTY,310,"Yeah? Ain't that something? Middle
of a drought, the water commissioner
drowns. Only in L.A."
311,GITTES,311,Yeah. Banged up pretty bad.
312,MORTY,312,That's a long fall.
313,GITTES,313,"So how are you, Morty?"
314,MORTY,314,"Never better. You know me, Jake."
315,GITTES,315,"Yeah, so who you got there?"
316,MORTY,316,"Leroy Shuhardt, local drunk used to
hang around Ferguson's Alley."
317,MORTY,317,"Quite a character. Lately he'd been
living in one of the downtown storm
drains. Had a bureau dresser down
there and everything."
318,GITTES,318,Yeah.
319,MORTY,319,"Drowned, too."
320,GITTES,320,Come again?
321,MORTY,321,"Yeah, got dead drunk, passed out in
the bottom of the riverbed."
322,GITTES,322,The L.A. River?
323,MORTY,323,"Yeah, under Hollenbeck Bridge, what's
wrong with that?"
324,GITTES,324,"It's bone dry, Morty."
325,MORTY,325,It's not completely dry.
326,GITTES,326,"Yeah, well he ain't gonna drown in a
damp riverbed either, I don't care
how soused he was. That's like
drowning in a teaspoon."
327,MORTY,327,"We got water out of him, Jake. He
drowned."
328,GITTES,328,"Jesus, this town..."
329,GITTES,329,"You were riding here the other day,
weren't you...?"
330,GITTES,330,Speak English?... Habla Ingles?
331,THE BOY,331,Si.
332,GITTES,332,"Didn't you talk to a man here... few
days ago... wore glasses... he..."
333,GITTES,333,"What did you talk about, mind my
asking?"
334,THE BOY,334,The water.
335,GITTES,335,What about the water?
336,THE BOY,336,When it comes.
337,GITTES,337,When it comes? What'd you tell him?
338,THE BOY,338,"Comes in different parts of the river.
Every night a different part."
339,GITTES,339,"Goddam Florsheim shoe, goddammit."
340,SMALLER MAN,340,"Hold it there, kitty cat."
341,THE SMALLER MAN,341,"You are a very nosey fellow, kitty
cat... you know what happens to nosey
fellows?"
342,SMALLER MAN,342,"Wanna guess? No? Okay, lose their
noses."
343,THE SMALLER MAN,343,"Next time you lose the whole thing,
kitty cat. I'll cut it off and feed
it to my goldfish, understand?"
344,MULVIHILL,344,"Tell him you understand, Gittes."
345,GITTES,345,I understand...
346,GITTES,346,"Yeah, Sophie."
347,SOPHIE'S VOICE,347,A Miss Sessions calling.
348,GITTES,348,Who?
349,SOPHIE'S VOICE,349,Ida Sessions.
350,GITTES,350,Don't know her. Take a number.
351,WALSH,351,"So some contractor wants to build a
dam and he makes a few payoffs. So
what?"
352,WALSH,352,"Think you can nail Mulvihill? They'll
claim you were trespassing."
353,GITTES,353,"I don't want Mulvihill.  I want the
big boys that are making the payoffs."
354,DUFFY,354,Then what'll you do?
355,GITTES,355,Sue the shit out of 'em.
356,WALSH,356,Yeah?
357,GITTES,357,"Yeah. What's wrong with you guys?
Think ahead. We find 'em, sue 'em.
We'll make a killing."
358,GITTES,358,"We'll have dinner at Chasen's twice
a week, we'll be pissing on ice the
rest of our lives."
359,WALSH,359,"Sue people like that they're liable
to be having dinner with the Judge
who's trying the suit."
360,SOPHIE'S VOICE,360,"Miss Ida Sessions again. She says
you know her."
361,GITTES,361,Okay.
362,GITTES,362,"Hello, Miss Sessions. I don't believe
we've had the pleasure."
363,IDA'S VOICE,363,"Oh yes we have... are you alone, Mr.
Gittes?"
364,GITTES,364,"Isn't everybody? What can I do for
you, Miss Sessions?"
365,IDA'S VOICE,365,"Well, I'm a working girl, Mr. Gittes.
I didn't come in to see you on my
own."
366,GITTES,366,When did you come in?
367,IDA'S VOICE,367,"I was the one who pretended to be
Mrs. Mulwray, remember?"
368,GITTES,368,Shut the fuck up!
369,GITTES,369,"...Yes I remember nothing, Miss
Sessions, just going over a detail
or two with my associates... you
were saying?"
370,IDA'S VOICE,370,"Well I never expected anything to
happen like what happened to Mr.
Mulwray, the point is if it ever
comes out I want somebody to know I
didn't know what would happen."
371,GITTES,371,"I understand... if you could tell me
who employed you, Miss Sessions.
That could help us both."
372,IDA'S VOICE,372,Oh no.
373,GITTES,373,"...Why don't you give me your address
and we can talk this over?"
374,IDA'S VOICE,374,"No, Mr. Gittes. Just look in the
obituary column of today's Times..."
375,GITTES,375,The obituary column?
376,IDA'S VOICE,376,You'll find one of those people.
377,GITTES,377,'Those people?' Miss Sessions.
378,GITTES,378,Thanks for coming... drink?
379,EVELYN,379,"Tom Collins with lime, not lemon,
please."
380,GITTES,380,I got your check in the mall.
381,EVELYN,381,"Yes. As I said, I was very grateful."
382,GITTES,382,"Mrs. Mulwray, I'm afraid that's not
good enough."
383,EVELYN,383,"Well, how much would you like?"
384,GITTES,384,"Stop it. The money's fine. It's
generous but you've shortchanged me
on the story."
385,EVELYN,385,I have?
386,GITTES,386,"I think so. Something besides your
husband's death was bothering you.
You were upset but not that upset."
387,EVELYN,387,Mr. Gittes...
388,EVELYN,388,Don't tell me how I feel.
389,GITTES,389,"Sorry. Look, you sue me, your husband
dies, you drop the lawsuit like a
hot potato, and all of it quicker
than wind from a duck's ass. Excuse
me. Then you ask me to lie to the
police."
390,EVELYN,390,It wasn't much of a lie.
391,GITTES,391,If your husband was killed it was.
392,GITTES,392,"This can look like you paid me off
to withhold evidence."
393,EVELYN,393,But he wasn't killed.
394,GITTES,394,"I think you're hiding something,
Mrs. Mulwray."
395,EVELYN,395,"Well, I suppose I am... actually I
knew about the affair."
396,GITTES,396,How did you find out?
397,EVELYN,397,My husband.
398,GITTES,398,He told you?
399,GITTES,399,"And you weren't the slightest bit
upset about it?"
400,EVELYN,400,I was grateful.
401,GITTES,401,"You'll have to explain that, Mrs.
Mulwray."
402,EVELYN,402,Why?
403,GITTES,403,"Look, I do matrimonial work, It's my
metiay.  When a wife tells me she's
happy her husband is cheating on her
it runs contrary to my experience."
404,EVELYN,404,Unless what?
405,GITTES,405,She's cheating on him.
406,GITTES,406,Were you?
407,EVELYN,407,I don't like the word 'cheat.'
408,GITTES,408,Did you have affairs?
409,EVELYN,409,Mr. Gittes.
410,GITTES,410,Did he know?
411,EVELYN,411,"Well I wouldn't run home and tell
him whenever I went to bed with
someone, if that's what you mean."
412,EVELYN,412,"Is there anything else you want to
know?"
413,GITTES,413,"Where you were when your husband
died."
414,EVELYN,414,I can't tell you.
415,GITTES,415,"You mean you don't know where you
were?"
416,EVELYN,416,I mean I can't tell you.
417,GITTES,417,"You were seeing someone, too."
418,GITTES,418,For very long?
419,EVELYN,419,"I don't see anyone for very long,
Mr. Gittes.  It's difficult for me.
Now I think you know all you need to
about me. I didn't want publicity. I
didn't want to go into any of this,
then or now. Is this all?"
420,GITTES,420,"Oh, by the way. What's the 'C' stand
for?"
421,EVELYN,421,K... Cross.
422,GITTES,422,That your maiden name?
423,EVELYN,423,Yes... why?
424,GITTES,424,No reason.
425,EVELYN,425,"You must've had a reason to ask me
that."
426,GITTES,426,No. I'm just a snoop.
427,EVELYN,427,"You seem to have had a reason for
every other question."
428,GITTES,428,"No, not for that one."
429,EVELYN,429,I don't believe you.
430,GITTES,430,"Do me a favor. Sit still and act
like I'm charming."
431,GITTES,431,"There's somebody here. Say something.
Anything. Something like we're being
intimate."
432,EVELYN,432,How did it happen?
433,GITTES,433,"Been meaning to talk to you about
that."
434,EVELYN,434,"Maybe putting your nose in other
people's business?"
435,GITTES,435,"More like other people putting their
business in my nose."
436,WOMAN'S VOICE,436,You son of a bitch.
437,GITTES,437,Mrs. Match. How're you?
438,MRS. MATCH,438,"Don't give me that, you son of a
bitch."
439,GITTES,439,Okay.
440,EVELYN,440,Another satisfied client?
441,GITTES,441,Another satisfied client's wife.
442,MRS. MATCH,442,"Look at me, you son of a bitch. You...
you bastard. Are you happy, are you
happy now?"
443,MRS. MATCH,443,"You smug son of a bitch. My husband's
so upset he sweats all night! How do
you think that makes me feel?"
444,GITTES,444,Sweaty?
445,GITTES,445,"Let's get out of here before she
picks up her purse."
446,EVELYN,446,"Tough guy, huh?"
447,EVELYN,447,"Oh, no. I've got my own car. The
creamcolored Packard."
